Date,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated
9/10/2008,19:00,TRUE,0.615720524,62,27,14.6,0,10,67,20,29.95,0
9/10/2008,22:00,FALSE,0.877729258,62,27,14.6,0,10,67,11,29.97,0
10/10/2008,01:00,FALSE,0.959124088,57,29,17.6,0,10,69,16,29.98,0
10/10/2008,04:00,FALSE,0.696350365,57,29,17.6,0,10,69,11,29.98,0
10/10/2008,07:00,TRUE,0.433576642,57,29,17.6,1,10,59,13,29.99,3755
10/10/2008,10:00,TRUE,0.17080292,57,29,17.6,1,10,42,17,30,25334
10/10/2008,13:00,TRUE,0.091970803,57,29,17.6,1,10,46,26,29.94,29016
10/10/2008,16:00,TRUE,0.354744526,57,29,17.6,2,10,46,29,29.91,10179
10/10/2008,19:00,TRUE,0.617518248,57,29,17.6,0,10,64,18,29.92,0
10/10/2008,22:00,FALSE,0.880291971,57,29,17.6,0,10,46,13,29.93,0
11/10/2008,01:00,FALSE,0.961876833,61,31,14.6,0,10,32,14,29.92,0
11/10/2008,04:00,FALSE,0.697947214,61,31,14.6,0,10,36,14,29.93,0
11/10/2008,07:00,TRUE,0.434017595,61,31,14.6,0,10,34,10,29.97,0
11/10/2008,10:00,TRUE,0.170087977,61,31,14.6,0,10,34,20,29.98,0
11/10/2008,13:00,TRUE,0.093841642,61,31,14.6,1,10,28,20,29.96,0
11/10/2008,16:00,TRUE,0.357771261,61,31,14.6,0,10,35,21,29.95,0
11/10/2008,19:00,TRUE,0.62170088,61,31,14.6,0,10,42,10,30,0
11/10/2008,22:00,FALSE,0.885630499,61,31,14.6,0,10,25,9,30.04,0
12/10/2008,01:00,FALSE,0.964705882,63,32,13.4,0,10,39,15,30.09,0
12/10/2008,04:00,FALSE,0.7,63,32,13.4,0,10,41,13,30.1,0
12/10/2008,07:00,TRUE,0.435294118,63,32,13.4,0,10,34,9,30.15,0
12/10/2008,10:00,TRUE,0.170588235,63,32,13.4,0,10,29,20,30.17,0
12/10/2008,13:00,TRUE,0.094117647,63,32,13.4,0,10,25,14,30.15,0
12/10/2008,16:00,TRUE,0.358823529,63,32,13.4,0,10,29,17,30.13,10727
12/10/2008,19:00,TRUE,0.623529412,63,32,13.4,0,10,46,11,30.16,0
12/10/2008,22:00,FALSE,0.888235294,63,32,13.4,1,10,27,7,30.19,0
13/10/2008,01:00,FALSE,0.968980798,64,28,6.4,1,10,21,0,30.21,0
13/10/2008,04:00,FALSE,0.70310192,64,28,6.4,0,10,49,5,30.22,0
13/10/2008,07:00,TRUE,0.437223043,64,28,6.4,0,10,49,0,30.26,3687
13/10/2008,10:00,TRUE,0.171344165,64,28,6.4,0,10,21,0,30.27,23961
13/10/2008,13:00,TRUE,0.094534712,64,28,6.4,0,10,14,5,30.22,27438
13/10/2008,16:00,TRUE,0.360413589,64,28,6.4,0,10,18,18,30.19,10116
13/10/2008,19:00,TRUE,0.626292467,64,28,6.4,0,10,26,13,30.2,0
13/10/2008,22:00,FALSE,0.892171344,64,28,6.4,0,10,62,7,30.2,0
14/10/2008,01:00,FALSE,0.971851852,65,29,4.9,0,10,75,0,30.18,0
14/10/2008,04:00,FALSE,0.705185185,65,29,4.9,0,10,61,3,30.16,0
14/10/2008,07:00,TRUE,0.438518519,65,29,4.9,0,10,75,0,30.18,3473
14/10/2008,10:00,TRUE,0.171851852,65,29,4.9,0,10,63,5,30.18,22832
14/10/2008,13:00,TRUE,0.094814815,65,29,4.9,0,10,36,0,30.1,26285
14/10/2008,16:00,TRUE,0.361481481,65,29,4.9,1,10,31,14,30.05,9756
14/10/2008,19:00,TRUE,0.628148148,65,29,4.9,0,10,40,14,30.03,0
14/10/2008,22:00,FALSE,0.894814815,65,29,4.9,0,10,72,9,30.04,0
15/10/2008,01:00,FALSE,0.974702381,68,29,6.4,0,10,75,7,30.04,0
15/10/2008,04:00,FALSE,0.706845238,68,29,6.4,0,10,66,3,30.04,0
15/10/2008,07:00,TRUE,0.438988095,68,29,6.4,0,10,80,3,30.06,3359
15/10/2008,10:00,TRUE,0.171130952,68,29,6.4,0,10,65,6,30.08,7478
15/10/2008,13:00,TRUE,0.09672619,68,29,6.4,1,10,40,0,30.03,21210
15/10/2008,16:00,TRUE,0.364583333,68,29,6.4,1,10,34,18,30,9209
15/10/2008,19:00,TRUE,0.632440476,68,29,6.4,1,10,58,11,30.01,0
15/10/2008,22:00,FALSE,0.900297619,68,29,6.4,0,10,70,7,30.03,0
16/10/2008,01:00,FALSE,0.97761194,69,29,4.1,0,10,67,3,30.03,0
16/10/2008,04:00,FALSE,0.708955224,69,29,4.1,0,10,64,3,30.03,0
16/10/2008,07:00,TRUE,0.440298507,69,29,4.1,1,10,72,0,30.06,3225
16/10/2008,10:00,TRUE,0.171641791,69,29,4.1,0,10,70,3,30.08,21798
16/10/2008,13:00,TRUE,0.097014925,69,29,4.1,0,10,54,0,30.03,15159
16/10/2008,16:00,TRUE,0.365671642,69,29,4.1,0,10,24,15,30,9169
16/10/2008,19:00,TRUE,0.634328358,69,29,4.1,0,10,28,14,30.01,0
16/10/2008,22:00,FALSE,0.902985075,69,29,4.1,0,10,42,0,30.03,0
17/10/2008,01:00,FALSE,0.980538922,70,31,4.4,0,10,52,0,30.03,0
17/10/2008,04:00,FALSE,0.711077844,70,31,4.4,1,10,69,0,30.03,0
17/10/2008,07:00,TRUE,0.441616766,70,31,4.4,2,10,81,0,30.05,2718
17/10/2008,10:00,TRUE,0.172155689,70,31,4.4,3,10,66,3,30.06,20460
17/10/2008,13:00,TRUE,0.097305389,70,31,4.4,1,10,61,5,30,24427
17/10/2008,16:00,TRUE,0.366766467,70,31,4.4,1,10,24,11,29.96,8399
17/10/2008,19:00,TRUE,0.636227545,70,31,4.4,0,10,35,9,29.97,0
17/10/2008,22:00,FALSE,0.905688623,70,31,4.4,0,10,48,3,29.99,0
18/10/2008,01:00,FALSE,0.984962406,59,29,10.3,1,10,62,10,29.99,0
18/10/2008,04:00,FALSE,0.714285714,59,29,10.3,2,10,75,5,30,0
18/10/2008,07:00,TRUE,0.443609023,59,29,10.3,2,10,90,10,30.02,542
18/10/2008,10:00,TRUE,0.172932331,59,29,10.3,2,10,68,6,30.07,13884
18/10/2008,13:00,TRUE,0.097744361,59,29,10.3,2,10,59,13,30.02,25929
18/10/2008,16:00,TRUE,0.368421053,59,29,10.3,2,10,70,17,30.01,9282
18/10/2008,19:00,TRUE,0.639097744,59,29,10.3,2,10,83,11,30.03,0
18/10/2008,22:00,FALSE,0.909774436,59,29,10.3,2,10,83,8,30.06,0
19/10/2008,01:00,FALSE,0.986445783,56,27,11.5,3,10,83,0,30.05,0
19/10/2008,04:00,FALSE,0.715361446,56,27,11.5,4,10,83,7,30.05,0
19/10/2008,07:00,TRUE,0.444277108,56,27,11.5,4,10,83,3,30.08,385
19/10/2008,10:00,TRUE,0.173192771,56,27,11.5,2,10,72,8,30.1,17121
19/10/2008,13:00,TRUE,0.097891566,56,27,11.5,2,10,72,21,30.05,25347
19/10/2008,16:00,TRUE,0.368975904,56,27,11.5,3,10,83,18,30.05,7136
19/10/2008,19:00,TRUE,0.640060241,56,27,11.5,4,10,86,15,30.08,0
19/10/2008,22:00,FALSE,0.911144578,56,27,11.5,4,10,83,10,30.1,0
20/10/2008,01:00,FALSE,0.987915408,58,27,13.3,3,10,83,14,30.12,0
20/10/2008,04:00,FALSE,0.716012085,58,27,13.3,4,10,80,14,30.13,0
20/10/2008,07:00,TRUE,0.444108761,58,27,13.3,3,10,80,9,30.17,1142
20/10/2008,10:00,TRUE,0.172205438,58,27,13.3,1,10,67,11,30.2,21070
20/10/2008,13:00,TRUE,0.099697885,58,27,13.3,2,10,58,16,30.17,25392
20/10/2008,16:00,TRUE,0.371601208,58,27,13.3,2,10,70,17,30.16,8283
20/10/2008,19:00,TRUE,0.643504532,58,27,13.3,2,10,80,15,30.17,0
20/10/2008,22:00,FALSE,0.915407855,58,27,13.3,1,10,90,8,30.18,0
21/10/2008,01:00,FALSE,0.992412747,64,28,4,0,10,86,3,30.17,0
21/10/2008,04:00,FALSE,0.719271624,64,28,4,0,10,86,3,30.17,0
21/10/2008,07:00,TRUE,0.446130501,64,28,4,3,10,86,0,30.19,2581
21/10/2008,10:00,TRUE,0.172989378,64,28,4,1,10,75,0,30.2,21774
21/10/2008,13:00,TRUE,0.100151745,64,28,4,1,10,46,3,30.13,25064
21/10/2008,16:00,TRUE,0.373292868,64,28,4,1,10,46,14,30.08,8524
21/10/2008,19:00,TRUE,0.646433991,64,28,4,0,10,45,13,30.07,0
21/10/2008,22:00,FALSE,0.919575114,64,28,4,0,10,65,3,30.08,0
22/10/2008,01:00,FALSE,0.99543379,68,14,2.7,0,10,62,0,30.08,0
22/10/2008,04:00,FALSE,0.721461187,68,14,2.7,0,10,67,0,30.07,0
22/10/2008,07:00,TRUE,0.447488584,68,14,2.7,0,10,34,8,30.08,2921
22/10/2008,10:00,TRUE,0.173515982,68,14,2.7,0,10,21,7,30.09,21804
22/10/2008,13:00,TRUE,0.100456621,68,14,2.7,0,10,17,0,30.04,25219
22/10/2008,16:00,TRUE,0.374429224,68,14,2.7,0,10,21,0,30.02,8453
22/10/2008,19:00,TRUE,0.648401826,68,14,2.7,0,10,28,0,30.03,0
22/10/2008,22:00,FALSE,0.922374429,68,14,2.7,0,10,57,0,30.05,0
23/10/2008,01:00,FALSE,0.998473282,69,31,4.3,0,10,58,0,30.05,0
23/10/2008,04:00,FALSE,0.723664122,69,31,4.3,0,10,62,0,30.02,0
23/10/2008,07:00,TRUE,0.448854962,69,31,4.3,0,10,65,5,30.04,2603
23/10/2008,10:00,TRUE,0.174045802,69,31,4.3,0,10,63,5,30.06,20869
23/10/2008,13:00,TRUE,0.100763359,69,31,4.3,0,10,64,3,30,24209
23/10/2008,16:00,TRUE,0.375572519,69,31,4.3,0,10,26,11,29.97,5542
23/10/2008,19:00,TRUE,0.650381679,69,31,4.3,0,10,25,11,29.98,0
23/10/2008,22:00,FALSE,0.92519084,69,31,4.3,0,10,43,0,30,0
24/10/2008,01:00,FALSE,1.001531394,68,29,4.9,0,10,67,5,30.01,0
24/10/2008,04:00,FALSE,0.725880551,68,29,4.9,0,10,51,0,30,0
24/10/2008,07:00,TRUE,0.450229709,68,29,4.9,2,10,75,3,30.02,2461
24/10/2008,10:00,TRUE,0.174578867,68,29,4.9,1,10,70,5,30.05,10461
24/10/2008,13:00,TRUE,0.101071975,68,29,4.9,1,10,53,3,30,0
24/10/2008,16:00,TRUE,0.376722818,68,29,4.9,1,10,33,7,29.96,7934
24/10/2008,19:00,TRUE,0.65237366,68,29,4.9,0,10,43,13,29.99,0
24/10/2008,22:00,FALSE,0.928024502,68,29,4.9,0,10,58,0,30.02,0
25/10/2008,01:00,FALSE,1.006153846,68,29,4.6,0,10,56,3,30.03,0
25/10/2008,04:00,FALSE,0.729230769,68,29,4.6,0,10,62,0,30.02,0
25/10/2008,07:00,TRUE,0.452307692,68,29,4.6,0,8,80,0,30.05,2497
25/10/2008,10:00,TRUE,0.175384615,68,29,4.6,0,10,68,7,30.06,20597
25/10/2008,13:00,TRUE,0.101538462,68,29,4.6,0,10,61,3,30.01,23672
25/10/2008,16:00,TRUE,0.378461538,68,29,4.6,0,10,28,6,29.98,7775
25/10/2008,19:00,TRUE,0.655384615,68,29,4.6,0,10,49,6,29.99,0
25/10/2008,22:00,FALSE,0.932307692,68,29,4.6,0,10,52,7,30.02,0
26/10/2008,01:00,FALSE,1.009259259,60,29,11.3,0,9,83,11,30.04,0
26/10/2008,04:00,FALSE,0.731481481,60,29,11.3,1,8,93,9,30.05,0
26/10/2008,07:00,TRUE,0.453703704,60,29,11.3,1,9,96,6,30.08,1384
26/10/2008,10:00,TRUE,0.175925926,60,29,11.3,1,10,70,0,30.1,20680
26/10/2008,13:00,TRUE,0.101851852,60,29,11.3,1,10,59,14,30.05,24472
26/10/2008,16:00,TRUE,0.37962963,60,29,11.3,1,9,78,15,30.03,7800
26/10/2008,19:00,TRUE,0.657407407,60,29,11.3,1,6,93,17,30.08,0
26/10/2008,22:00,FALSE,0.935185185,60,29,11.3,1,8,93,15,30.13,0
27/10/2008,01:00,FALSE,1.013953488,55,29,9,1,9,93,8,30.16,0
27/10/2008,04:00,FALSE,0.734883721,55,29,9,3,7,93,0,30.15,0
27/10/2008,07:00,TRUE,0.455813953,55,29,9,4,4,90,6,30.19,221
27/10/2008,10:00,TRUE,0.176744186,55,29,9,4,3,87,3,30.2,13923
27/10/2008,13:00,TRUE,0.102325581,55,29,9,3,7,78,17,30.17,15242
27/10/2008,16:00,TRUE,0.381395349,55,29,9,3,10,78,15,30.14,3727
27/10/2008,19:00,TRUE,0.660465116,55,29,9,3,10,93,15,30.16,0
27/10/2008,22:00,FALSE,0.939534884,55,29,9,2,10,90,14,30.18,0
28/10/2008,01:00,FALSE,1.0155521,58,29,10.4,2,10,96,14,30.18,0
28/10/2008,04:00,FALSE,0.735614308,58,29,10.4,1,10,100,9,30.19,0
28/10/2008,07:00,TRUE,0.455676516,58,29,10.4,3,10,96,5,30.22,113
28/10/2008,10:00,TRUE,0.175738725,58,29,10.4,4,2,93,0,30.22,15058
28/10/2008,13:00,TRUE,0.104199067,58,29,10.4,1,10,72,20,30.17,23748
28/10/2008,16:00,TRUE,0.384136858,58,29,10.4,1,10,65,15,30.14,7480
28/10/2008,19:00,FALSE,0.66407465,58,29,10.4,1,10,90,17,30.14,0
28/10/2008,22:00,FALSE,0.944012442,58,29,10.4,1,10,93,10,30.14,0
29/10/2008,01:00,FALSE,1.018720749,56,30,8.3,1,10,96,8,30.1,0
29/10/2008,04:00,FALSE,0.737909516,56,30,8.3,1,10,100,7,30.06,0
29/10/2008,07:00,TRUE,0.457098284,56,30,8.3,1,7,100,9,30.08,186
29/10/2008,10:00,TRUE,0.176287051,56,30,8.3,3,7,83,3,30.07,15471
29/10/2008,13:00,TRUE,0.104524181,56,30,8.3,3,8,78,5,29.99,22378
29/10/2008,16:00,TRUE,0.385335413,56,30,8.3,2,10,70,9,29.94,7629
29/10/2008,19:00,FALSE,0.666146646,56,30,8.3,2,10,90,11,29.94,0
29/10/2008,22:00,FALSE,0.946957878,56,30,8.3,2,10,93,9,29.96,0
30/10/2008,01:00,FALSE,1.021909233,59,16,8.6,3,10,83,3,29.93,0
30/10/2008,04:00,FALSE,0.740219092,59,16,8.6,3,10,90,5,29.87,0
30/10/2008,07:00,TRUE,0.458528951,59,16,8.6,3,7,86,0,29.85,0
30/10/2008,10:00,TRUE,0.176838811,59,16,8.6,4,7,84,0,29.9,0
30/10/2008,13:00,TRUE,0.10485133,59,16,8.6,4,9,68,17,29.87,0
30/10/2008,16:00,TRUE,0.386541471,59,16,8.6,4,7,84,8,29.88,0
30/10/2008,19:00,FALSE,0.668231612,59,16,8.6,4,10,75,0,29.94,0
30/10/2008,22:00,FALSE,0.949921753,59,16,8.6,3,10,70,23,29.93,0
31/10/2008,01:00,FALSE,1.025117739,65,15,13,3,10,63,13,30,0
31/10/2008,04:00,FALSE,0.742543171,65,15,13,4,10,84,15,30.03,0
31/10/2008,07:00,TRUE,0.459968603,65,15,13,4,6,90,6,30.09,0
31/10/2008,10:00,TRUE,0.177394035,65,15,13,4,9,87,6,30.13,1283
31/10/2008,13:00,TRUE,0.105180534,65,15,13,3,10,61,18,30.1,8637
31/10/2008,16:00,TRUE,0.387755102,65,15,13,4,10,57,15,30.08,1209
31/10/2008,19:00,FALSE,0.67032967,65,15,13,3,10,59,21,30.08,0
31/10/2008,22:00,FALSE,0.952904239,65,15,13,3,10,78,11,30.06,0
1/11/2008,01:00,FALSE,1.029968454,63,16,12.8,3,10,75,9,30.03,0
1/11/2008,04:00,FALSE,0.746056782,63,16,12.8,4,10,84,7,29.99,0
1/11/2008,07:00,TRUE,0.46214511,63,16,12.8,4,4,90,14,29.97,168
1/11/2008,10:00,TRUE,0.178233438,63,16,12.8,4,3,87,15,29.99,1054
1/11/2008,13:00,TRUE,0.105678233,63,16,12.8,4,4,90,15,29.93,1200
1/11/2008,16:00,TRUE,0.389589905,63,16,12.8,4,3,87,15,29.88,683
1/11/2008,19:00,FALSE,0.673501577,63,16,12.8,4,9,87,14,29.9,0
1/11/2008,22:00,FALSE,0.957413249,63,16,12.8,4,10,93,9,29.93,0
2/11/2008,01:00,FALSE,0.938291139,62,23,8.1,4,10,90,9,29.93,0
2/11/2008,04:00,FALSE,0.653481013,62,23,8.1,3,10,90,5,29.96,0
2/11/2008,07:00,TRUE,0.368670886,62,23,8.1,2,10,90,9,30.02,357
2/11/2008,10:00,TRUE,0.083860759,62,23,8.1,3,10,78,0,30.07,10258
2/11/2008,13:00,TRUE,0.200949367,62,23,8.1,3,10,68,14,30.07,17127
2/11/2008,16:00,TRUE,0.485759494,62,23,8.1,2,10,73,13,30.06,8167
2/11/2008,19:00,FALSE,0.77056962,62,23,8.1,3,10,87,3,30.06,0
2/11/2008,22:00,FALSE,1.055379747,62,23,8.1,2,10,83,5,30.07,0
3/11/2008,01:00,FALSE,0.941269841,58,20,10.6,2,10,86,0,30.06,0
3/11/2008,04:00,FALSE,0.655555556,58,20,10.6,3,10,90,3,30.02,0
3/11/2008,07:00,TRUE,0.36984127,58,20,10.6,3,10,83,5,29.99,9
3/11/2008,10:00,TRUE,0.084126984,58,20,10.6,3,10,78,7,29.96,7259
3/11/2008,13:00,TRUE,0.201587302,58,20,10.6,3,10,72,20,29.86,6669
3/11/2008,16:00,TRUE,0.487301587,58,20,10.6,4,3,90,21,29.75,95
3/11/2008,19:00,FALSE,0.773015873,58,20,10.6,3,10,87,13,29.85,0
3/11/2008,22:00,FALSE,1.058730159,58,20,10.6,2,10,86,11,29.94,0
4/11/2008,01:00,FALSE,0.944267516,55,29,13.3,3,10,80,9,29.98,0
4/11/2008,04:00,FALSE,0.657643312,55,29,13.3,3,10,83,5,30.01,0
4/11/2008,07:00,TRUE,0.371019108,55,29,13.3,2,10,80,11,30.06,1661
4/11/2008,10:00,TRUE,0.084394904,55,29,13.3,3,10,69,13,30.13,16038
4/11/2008,13:00,TRUE,0.202229299,55,29,13.3,3,10,55,18,30.12,21373
4/11/2008,16:00,TRUE,0.488853503,55,29,13.3,3,10,64,22,30.13,5500
4/11/2008,19:00,FALSE,0.775477707,55,29,13.3,1,10,72,16,30.17,0
4/11/2008,22:00,FALSE,1.062101911,55,29,13.3,1,10,74,11,30.19,0
5/11/2008,01:00,FALSE,0.947284345,53,30,3.8,0,10,74,6,30.22,0
5/11/2008,04:00,FALSE,0.659744409,53,30,3.8,0,10,83,0,30.22,0
5/11/2008,07:00,TRUE,0.372204473,53,30,3.8,2,10,89,3,30.23,1721
5/11/2008,10:00,TRUE,0.084664537,53,30,3.8,3,10,67,3,30.27,16251
5/11/2008,13:00,TRUE,0.202875399,53,30,3.8,3,10,56,5,30.25,17465
5/11/2008,16:00,TRUE,0.490415335,53,30,3.8,4,10,52,8,30.25,4638
5/11/2008,19:00,FALSE,0.777955272,53,30,3.8,4,10,58,7,30.25,0
5/11/2008,22:00,FALSE,1.065495208,53,30,3.8,4,10,62,0,30.27,0
6/11/2008,01:00,FALSE,0.950320513,60,30,4.6,3,10,62,3,30.28,0
6/11/2008,04:00,FALSE,0.661858974,60,30,4.6,2,10,72,0,30.29,0
6/11/2008,07:00,TRUE,0.373397436,60,30,4.6,1,10,80,5,30.33,1365
6/11/2008,10:00,TRUE,0.084935897,60,30,4.6,0,10,62,8,30.35,19412
6/11/2008,13:00,TRUE,0.203525641,60,30,4.6,1,10,54,0,30.3,24013
6/11/2008,16:00,TRUE,0.491987179,60,30,4.6,0,10,63,14,30.26,7449
6/11/2008,19:00,FALSE,0.780448718,60,30,4.6,0,10,78,7,30.26,0
6/11/2008,22:00,FALSE,1.068910256,60,30,4.6,0,10,93,5,30.26,0
7/11/2008,01:00,FALSE,0.953376206,62,30,5.2,0,10,86,0,30.24,0
7/11/2008,04:00,FALSE,0.663987138,62,30,5.2,0,10,90,0,30.24,0
7/11/2008,07:00,TRUE,0.374598071,62,30,5.2,1,9,96,0,30.22,1309
7/11/2008,10:00,TRUE,0.085209003,62,30,5.2,0,9,84,3,30.22,19306
7/11/2008,13:00,TRUE,0.204180064,62,30,5.2,0,10,75,0,30.16,24011
7/11/2008,16:00,TRUE,0.493569132,62,30,5.2,1,10,55,11,30.11,7336
7/11/2008,19:00,FALSE,0.782958199,62,30,5.2,1,10,87,15,30.12,0
7/11/2008,22:00,FALSE,1.072347267,62,30,5.2,0,10,87,7,30.11,0
8/11/2008,01:00,FALSE,0.956521739,58,27,10.2,1,10,90,10,30.11,0
8/11/2008,04:00,FALSE,0.666666667,58,27,10.2,1,10,90,9,30.08,0
8/11/2008,07:00,TRUE,0.376811594,58,27,10.2,3,10,93,0,30.06,115
8/11/2008,10:00,TRUE,0.086956522,58,27,10.2,4,10,81,7,30.06,5851
8/11/2008,13:00,TRUE,0.202898551,58,27,10.2,4,10,84,9,29.98,3697
8/11/2008,16:00,TRUE,0.492753623,58,27,10.2,4,6,93,10,29.93,696
8/11/2008,19:00,FALSE,0.782608696,58,27,10.2,4,5,93,16,29.91,0
8/11/2008,22:00,FALSE,1.072463768,58,27,10.2,3,10,86,15,29.88,0
9/11/2008,01:00,FALSE,0.959612278,57,28,19.3,3,10,83,23,29.87,0
9/11/2008,04:00,FALSE,0.668820679,57,28,19.3,3,10,83,24,29.85,0
9/11/2008,07:00,TRUE,0.378029079,57,28,19.3,2,10,83,21,29.86,1209
9/11/2008,10:00,TRUE,0.08723748,57,28,19.3,2,10,75,14,29.88,19618
9/11/2008,13:00,TRUE,0.20355412,57,28,19.3,2,10,70,20,29.87,24686
9/11/2008,16:00,TRUE,0.494345719,57,28,19.3,3,10,78,15,29.87,4927
9/11/2008,19:00,FALSE,0.785137318,57,28,19.3,2,10,83,15,29.91,0
9/11/2008,22:00,FALSE,1.075928918,57,28,19.3,2,10,83,25,29.96,0
10/11/2008,01:00,FALSE,0.962722853,55,28,8.5,1,10,86,11,29.98,0
10/11/2008,04:00,FALSE,0.670988655,55,28,8.5,1,10,90,5,30.02,0
10/11/2008,07:00,TRUE,0.379254457,55,28,8.5,3,10,90,9,30.07,381
10/11/2008,10:00,TRUE,0.087520259,55,28,8.5,3,10,72,9,30.09,14852
10/11/2008,13:00,TRUE,0.204213938,55,28,8.5,3,10,65,14,30.06,24073
10/11/2008,16:00,TRUE,0.495948136,55,28,8.5,3,10,70,9,30.07,4945
10/11/2008,19:00,FALSE,0.787682334,55,28,8.5,3,10,78,9,30.09,0
10/11/2008,22:00,FALSE,1.079416532,55,28,8.5,3,10,83,9,30.13,0
11/11/2008,01:00,FALSE,0.965853659,57,28,10.2,3,10,90,9,30.16,0
11/11/2008,04:00,FALSE,0.673170732,57,28,10.2,4,10,96,7,30.17,0
11/11/2008,07:00,TRUE,0.380487805,57,28,10.2,3,10,86,7,30.21,207
11/11/2008,10:00,TRUE,0.087804878,57,28,10.2,3,10,75,10,30.27,8425
11/11/2008,13:00,TRUE,0.204878049,57,28,10.2,3,10,72,10,30.24,9466
11/11/2008,16:00,TRUE,0.497560976,57,28,10.2,3,10,72,15,30.24,3303
11/11/2008,19:00,FALSE,0.790243902,57,28,10.2,3,10,72,11,30.27,0
11/11/2008,22:00,FALSE,1.082926829,57,28,10.2,3,10,80,10,30.27,0
12/11/2008,01:00,FALSE,0.969004894,60,28,5.9,4,8,93,6,30.28,0
12/11/2008,04:00,FALSE,0.675367047,60,28,5.9,4,10,96,8,30.27,0
12/11/2008,07:00,TRUE,0.381729201,60,28,5.9,4,9,87,0,30.3,162
12/11/2008,10:00,TRUE,0.088091354,60,28,5.9,4,9,87,5,30.32,4780
12/11/2008,13:00,TRUE,0.205546493,60,28,5.9,3,9,84,3,30.26,12683
12/11/2008,16:00,TRUE,0.499184339,60,28,5.9,3,9,87,16,30.21,6774
12/11/2008,19:00,FALSE,0.792822186,60,28,5.9,3,10,93,8,30.21,0
12/11/2008,22:00,FALSE,1.086460033,60,28,5.9,2,10,93,0,30.23,0
13/11/2008,01:00,FALSE,0.972176759,60,28,6,1,10,93,0,30.23,0
13/11/2008,04:00,FALSE,0.677577741,60,28,6,2,10,96,0,30.22,0
13/11/2008,07:00,TRUE,0.382978723,60,28,6,1,10,96,0,30.22,915
13/11/2008,10:00,TRUE,0.088379705,60,28,6,1,9,93,5,30.23,17909
13/11/2008,13:00,TRUE,0.206219313,60,28,6,1,10,63,9,30.16,22652
13/11/2008,16:00,TRUE,0.500818331,60,28,6,1,10,75,20,30.11,6592
13/11/2008,19:00,FALSE,0.795417349,60,28,6,0,10,78,10,30.1,0
13/11/2008,22:00,FALSE,1.090016367,60,28,6,0,10,87,8,30.1,0
14/11/2008,01:00,FALSE,0.973770492,66,10,6.5,0,10,90,3,30.1,0
14/11/2008,04:00,FALSE,0.678688525,66,10,6.5,0,10,93,0,30.08,0
14/11/2008,07:00,TRUE,0.383606557,66,10,6.5,0,10,86,0,30.12,934
14/11/2008,10:00,TRUE,0.08852459,66,10,6.5,0,10,52,7,30.14,17598
14/11/2008,13:00,TRUE,0.206557377,66,10,6.5,0,10,40,6,30.07,22910
14/11/2008,16:00,TRUE,0.501639344,66,10,6.5,1,10,27,7,30.04,6731
14/11/2008,19:00,FALSE,0.796721311,66,10,6.5,0,10,38,9,30.06,0
14/11/2008,22:00,FALSE,1.091803279,66,10,6.5,1,10,47,9,30.08,0
15/11/2008,01:00,FALSE,0.978583196,69,14,5,1,10,45,11,30.1,0
15/11/2008,04:00,FALSE,0.682042834,69,14,5,1,10,54,8,30.1,0
15/11/2008,07:00,TRUE,0.385502471,69,14,5,1,10,54,8,30.12,746
15/11/2008,10:00,TRUE,0.088962109,69,14,5,0,10,30,7,30.14,17752
15/11/2008,13:00,TRUE,0.207578254,69,14,5,0,10,39,3,30.08,22523
15/11/2008,16:00,TRUE,0.504118616,69,14,5,1,10,27,0,30.05,6614
15/11/2008,19:00,FALSE,0.800658979,69,14,5,1,10,38,0,30.07,0
15/11/2008,22:00,FALSE,1.097199341,69,14,5,0,10,48,3,30.07,0
16/11/2008,01:00,FALSE,0.983471074,63,5,2,0,10,75,0,30.08,0
16/11/2008,04:00,FALSE,0.685950413,63,5,2,1,10,90,0,30.06,0
16/11/2008,07:00,TRUE,0.388429752,63,5,2,0,10,90,0,30.09,595
16/11/2008,10:00,TRUE,0.090909091,63,5,2,0,8,78,3,30.11,16232
16/11/2008,13:00,TRUE,0.20661157,63,5,2,1,8,73,8,30.06,21472
16/11/2008,16:00,TRUE,0.504132231,63,5,2,1,6,50,0,30.04,5578
16/11/2008,19:00,FALSE,0.801652893,63,5,2,1,10,68,3,30.06,0
16/11/2008,22:00,FALSE,1.099173554,63,5,2,2,9,75,0,30.09,0
17/11/2008,01:00,FALSE,0.985099338,64,9,1.2,1,8,83,0,30.1,0
17/11/2008,04:00,FALSE,0.687086093,64,9,1.2,0,7,87,0,30.11,0
17/11/2008,07:00,TRUE,0.389072848,64,9,1.2,1,6,90,3,30.13,585
17/11/2008,10:00,TRUE,0.091059603,64,9,1.2,1,6,78,3,30.15,16124
17/11/2008,13:00,TRUE,0.206953642,64,9,1.2,1,7,70,3,30.11,21511
17/11/2008,16:00,TRUE,0.504966887,64,9,1.2,2,10,49,0,30.08,5527
17/11/2008,19:00,FALSE,0.802980132,64,9,1.2,1,10,70,0,30.09,0
17/11/2008,22:00,FALSE,1.100993377,64,9,1.2,1,10,78,0,30.11,0
18/11/2008,01:00,FALSE,0.988372093,57,29,9.3,1,10,81,0,30.11,0
